ID,G+C content,Contig size,Number of hits,Maximum coverage,Median coverage,Average coverage,Variance of coverage,Best hit,Prediction
NODE_174_length_16339_cov_41.460882,58.17369484056552,16339,2,0.055144133667911134,0.037119774772017874,0.037119774772017874,0.00032487751360796654,NZ_CP031083.1,Chromosome
NODE_175_length_16016_cov_52.815488,59.87137862137862,16016,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_176_length_15547_cov_16.604635,60.14021997813083,15547,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_177_length_15443_cov_7.973096,60.64236223531697,15443,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_178_length_15341_cov_59.558681,56.463072811420375,15341,1,0.008017730265302132,0.008017730265302132,0.008017730265302132,0.0,NZ_CP020900.1,Chromosome
NODE_179_length_15283_cov_46.697597,57.606490872210955,15283,5,0.0787803441732644,0.003009880259111431,0.017967676503304327,0.0009248506130423232,NZ_CP022191.1,Chromosome
NODE_180_length_15174_cov_80.477214,57.736918413074996,15174,1,0.013905364439172268,0.013905364439172268,0.013905364439172268,0.0,NZ_CP031081.1,Chromosome
NODE_181_length_15078_cov_16.333821,58.16421276031304,15078,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_182_length_14971_cov_35.511062,64.67169861732683,14971,7,0.12009885779173068,0.02311134860730746,0.04516350658892907,0.0020036554433480965,NZ_CP020926.1,Chromosome
NODE_183_length_14592_cov_12.738804,57.19572368421053,14592,2,0.003700657894736842,0.0036663925438596492,0.0036663925438596492,1.1741142707371498e-09,NZ_CP020926.1,Chromosome
NODE_184_length_14391_cov_48.145578,52.616218469877005,14391,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_185_length_14373_cov_31.919751,69.91581437417379,14373,14,0.04751965490850901,0.03144785361441592,0.028376618858772896,0.00024840560994342047,NZ_CP029232.1,Chromosome
NODE_186_length_13758_cov_16.012041,60.0741386829481,13758,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_187_length_13141_cov_148.345178,59.82801917662278,13141,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_188_length_13079_cov_17.046683,62.176007340010706,13079,1,0.02943650126156434,0.02943650126156434,0.02943650126156434,0.0,NZ_CP029232.1,Chromosome
NODE_189_length_13060_cov_39.572472,57.6416539050536,13060,4,0.31171516079632466,0.06435681470137826,0.11575421133231241,0.013558864186145226,NZ_CP022194.1,Chromosome
NODE_190_length_12834_cov_61.299789,64.5317126383045,12834,3,0.09054075112981144,0.004752999844163939,0.033348916939379775,0.0016354529490329142,NZ_CP029232.1,Chromosome
NODE_191_length_12682_cov_105.807476,56.33180886295537,12682,3,0.1266361772591074,0.11409872259895916,0.0853177732218893,0.002483157636109835,NZ_CP020900.1,Chromosome
NODE_192_length_11610_cov_16.516227,60.97329888027562,11610,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_193_length_11581_cov_61.570710,50.22882307227355,11581,2,0.10560400656247301,0.09977549434418444,0.09977549434418444,3.3971554678739216e-05,NZ_CP020927.1,Chromosome
NODE_194_length_11512_cov_37.981147,63.611883252258515,11512,4,0.07435719249478805,0.05941626129256428,0.05342251563585824,0.0004632406719688456,NZ_CP022703.1,Chromosome
NODE_195_length_10756_cov_25.521353,66.40944589066568,10756,6,0.6199330606173299,0.09171625139457047,0.16818519895872072,0.04676359671923911,NZ_CP020926.1,Chromosome
NODE_196_length_10377_cov_69.057935,59.08258648935145,10377,5,0.22954611159294594,0.08788667244868459,0.1079117278596897,0.005425221115381179,NZ_LMVL02000009.1,Chromosome
NODE_197_length_10198_cov_8.556443,68.06236516964111,10198,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_198_length_10108_cov_51.446732,61.40680648990898,10108,31,0.08755441234665612,0.0871586861891571,0.07647088859670399,0.0005469943363167937,NZ_CP027703.1,Chromosome
NODE_199_length_10063_cov_8.183653,68.54814667594157,10063,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_200_length_9758_cov_10.316294,70.2500512400082,9758,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_201_length_9474_cov_17.903493,60.98796706776441,9474,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_202_length_9458_cov_67.132192,63.142313385493765,9458,1,0.006449566504546415,0.006449566504546415,0.006449566504546415,0.0,NZ_CP020926.1,Chromosome
NODE_203_length_9430_cov_103.800107,58.621420996818664,9430,2,0.04612937433722163,0.04612937433722163,0.04612937433722163,0.0,NZ_CP029232.1,Chromosome
NODE_204_length_9353_cov_63.196817,63.89393777397626,9353,3,0.0066288891264834815,0.003635197262910296,0.004633094550768025,1.9915979942276196e-06,NZ_CP020926.1,Chromosome
NODE_205_length_9297_cov_14.839212,59.85801871571475,9297,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_206_length_9105_cov_15.465746,59.87918725974739,9105,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_207_length_9070_cov_16.562063,59.812568908489524,9070,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_208_length_8838_cov_10.538199,72.14301878252998,8838,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_209_length_8507_cov_20.124941,63.44187140002351,8507,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_210_length_8409_cov_16.625928,59.19847782138185,8409,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_211_length_8331_cov_76.559449,53.150882247029166,8331,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_212_length_8266_cov_10.837535,66.09000725864989,8266,1,0.09073312363900314,0.09073312363900314,0.09073312363900314,0.0,NZ_CP031081.1,Chromosome
NODE_213_length_8152_cov_33.330369,65.06378802747793,8152,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_214_length_8136_cov_7.189086,68.22763028515242,8136,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_215_length_7636_cov_13.177813,64.92928234677842,7636,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_216_length_7375_cov_10.256011,68.63728813559322,7375,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_217_length_6561_cov_11.067322,61.42356348117665,6561,26,0.007011126352690139,0.005791800030483158,0.005856283634061411,6.642706782756581e-08,NZ_CP020530.1,Chromosome
NODE_218_length_5695_cov_19.169681,63.82791922739245,5695,1,0.0064969271290605795,0.0064969271290605795,0.0064969271290605795,0.0,NZ_CP020926.1,Chromosome
NODE_219_length_5288_cov_62.377986,55.14372163388805,5288,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_220_length_5284_cov_8.484988,70.00378501135503,5284,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_221_length_5251_cov_47.820439,58.25557036754904,5251,1,0.17806132165301847,0.17806132165301847,0.17806132165301847,0.0,NZ_CP029235.1,Chromosome
NODE_222_length_5237_cov_151.950405,62.8222264655337,5237,26,0.0085927057475654,0.007256062631277449,0.007292783596010635,7.297699106064825e-08,NZ_CP020530.1,Chromosome
NODE_223_length_5047_cov_16.982973,59.20348722013077,5047,3,0.03229641371111552,0.03229641371111552,0.031371772009774784,1.709924551716561e-06,NZ_CP022195.1,Chromosome
NODE_224_length_4917_cov_52.079597,58.40959934919667,4917,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_225_length_4784_cov_18.186086,58.00585284280937,4784,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_226_length_4783_cov_107.697547,52.01756219945641,4783,11,0.3198829186702906,0.22161823123562618,0.17197270636534695,0.015361787297615165,NZ_CP028919.1,Chromosome
NODE_227_length_4766_cov_44.643388,53.77675199328577,4766,9,0.3189257238774654,0.2551405791019723,0.21152142490791254,0.011902223328546084,NZ_CP028919.1,Chromosome
NODE_228_length_4699_cov_30.508613,65.54586082145137,4699,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_229_length_4571_cov_90.697963,62.91839859986874,4571,1,0.0835703347188799,0.0835703347188799,0.0835703347188799,0.0,NZ_CP031081.1,Chromosome
NODE_230_length_4515_cov_14.231166,60.819490586932446,4515,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_231_length_4125_cov_8.426044,73.26060606060607,4125,1,0.06351515151515151,0.06351515151515151,0.06351515151515151,0.0,NZ_CP028973.1,Chromosome
NODE_232_length_4070_cov_15.727771,61.57248157248157,4070,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_233_length_3824_cov_76.428761,62.18619246861925,3824,3,0.29131799163179917,0.22541841004184102,0.18994072524407254,0.01008843130761405,NZ_CP029232.1,Chromosome
NODE_234_length_3805_cov_75.996000,61.419185282522996,3805,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_235_length_3629_cov_38.852266,62.19344171948195,3629,1,0.35464315238357674,0.35464315238357674,0.35464315238357674,0.0,NZ_CP020927.1,Chromosome
NODE_236_length_3618_cov_85.198428,55.168601437258154,3618,13,0.5046987285793256,0.28441127694859036,0.22998256580346133,0.02743396619754085,NZ_CP022192.1,Chromosome
NODE_237_length_3527_cov_66.996650,63.25489084207542,3527,2,0.9824213212361781,0.9824213212361781,0.9824213212361781,0.0,NZ_CP020926.1,Chromosome
NODE_238_length_3526_cov_7.121579,67.01644923425978,3526,1,0.008224617129892229,0.008224617129892229,0.008224617129892229,0.0,NZ_CP022191.1,Chromosome
NODE_239_length_3500_cov_98.150363,61.91428571428571,3500,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_240_length_3499_cov_10.843786,65.50442983709631,3499,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_241_length_3458_cov_122.449603,53.90399074609601,3458,8,1.0,0.2932330827067669,0.3856636784268363,0.10963652856629384,NZ_CP022192.1,Chromosome
NODE_242_length_3388_cov_35.406841,54.27981109799292,3388,6,0.3414994096812279,0.30091499409681227,0.30657221566312476,0.00025220000802269774,NZ_CP028919.1,Chromosome
NODE_243_length_3384_cov_11.490237,65.57328605200945,3384,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_244_length_3187_cov_172.526181,59.021022905553814,3187,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_245_length_3112_cov_12.842656,63.174807197943444,3112,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_246_length_3082_cov_146.779319,66.64503569110967,3082,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_247_length_3027_cov_139.891319,58.90320449289726,3027,2,1.0102411628675256,1.0051205814337627,1.0051205814337627,2.6220354219796306e-05,NZ_LMVL02000009.1,Chromosome
NODE_248_length_2864_cov_57.646849,64.45530726256983,2864,4,0.01920391061452514,0.01361731843575419,0.014490223463687151,1.0332220826441123e-05,NZ_CP020926.1,Chromosome
NODE_249_length_2823_cov_10.539379,71.16542685086787,2823,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_250_length_2796_cov_27.262678,51.502145922746784,2796,2,0.04971387696709585,0.046852646638054364,0.046852646638054364,8.18663899582686e-06,NZ_CP029232.1,Chromosome
NODE_251_length_2681_cov_172.888804,57.81424841477061,2681,5,0.628123834390153,0.6266318537859008,0.6269302499067512,1.0239628167937138e-06,NZ_CP029233.1,Chromosome
NODE_252_length_2636_cov_97.838435,62.86039453717754,2636,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_253_length_2576_cov_75.010313,58.50155279503105,2576,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_254_length_2574_cov_83.096864,62.62626262626262,2574,2,0.51010101010101,0.291958041958042,0.291958041958042,0.047586354550224017,NZ_CP031083.1,Chromosome
NODE_255_length_2486_cov_95.250103,58.1255028157683,2486,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_256_length_2242_cov_133.098765,55.887600356824265,2242,8,0.9206066012488849,0.2803300624442462,0.35492863514719003,0.11104746453044266,NZ_CP022192.1,Chromosome
NODE_257_length_2218_cov_7.500693,64.8331830477908,2218,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_258_length_2193_cov_111.470065,60.92111263109895,2193,1,1.0,1.0,1.0,0.0,NZ_CP020927.1,Chromosome
NODE_259_length_2183_cov_14.079417,73.56848373797526,2183,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_260_length_2132_cov_11.475686,61.350844277673545,2132,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_261_length_2079_cov_118.859190,65.31986531986531,2079,2,0.48484848484848486,0.25565175565175563,0.25565175565175563,0.05253114067447882,NZ_CP020927.1,Chromosome
NODE_262_length_2030_cov_21.296203,67.19211822660098,2030,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_263_length_1956_cov_8.867438,57.31083844580777,1956,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_264_length_1946_cov_70.781068,60.07194244604317,1946,1,0.02826310380267215,0.02826310380267215,0.02826310380267215,0.0,NZ_CP020927.1,Chromosome
NODE_265_length_1934_cov_39.837680,64.11582213029989,1934,1,0.9648397104446742,0.9648397104446742,0.9648397104446742,0.0,NZ_CP031079.1,Chromosome
NODE_266_length_1877_cov_7.328211,64.67767714437933,1877,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_267_length_1782_cov_22.552403,73.00785634118968,1782,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_268_length_1671_cov_120.956683,60.26331538001197,1671,1,0.2130460801915021,0.2130460801915021,0.2130460801915021,0.0,NZ_CP020926.1,Chromosome
NODE_269_length_1661_cov_17.594022,66.46598434677905,1661,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_270_length_1646_cov_64.509114,54.79951397326853,1646,4,0.8001215066828675,0.7979951397326853,0.7967800729040098,1.1903373397566028e-05,NZ_CP022703.1,Chromosome
NODE_271_length_1628_cov_160.577241,63.943488943488944,1628,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_272_length_1615_cov_122.271795,61.919504643962846,1615,4,0.9950464396284829,0.9674922600619195,0.7840557275541795,0.11181500349854787,NZ_CP028969.1,Chromosome
NODE_273_length_1606_cov_125.895551,67.37235367372354,1606,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_274_length_1603_cov_14.173127,61.572052401746724,1603,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_275_length_1573_cov_8.989460,67.83216783216783,1573,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_276_length_1556_cov_88.441039,59.6401028277635,1556,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_277_length_1549_cov_85.030790,58.81213686249193,1549,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_278_length_1491_cov_26.582869,72.56874580818243,1491,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_279_length_1479_cov_50.164326,57.53887762001352,1479,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_280_length_1453_cov_153.062947,60.08258774948383,1453,4,0.8575361321403991,0.8575361321403991,0.6868547832071576,0.0873963686210129,NZ_CP028969.1,Chromosome
NODE_281_length_1443_cov_45.644092,52.945252945252946,1443,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_282_length_1425_cov_199.307299,63.01754385964912,1425,6,1.0014035087719297,0.15157894736842106,0.3927485380116959,0.18788971649396394,NZ_CP020926.1,Chromosome
NODE_283_length_1422_cov_282.310900,56.39943741209564,1422,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_284_length_1420_cov_72.583150,55.774647887323944,1420,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_285_length_1407_cov_20.116124,57.569296375266525,1407,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_286_length_1406_cov_9.023686,67.70981507823613,1406,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_287_length_1390_cov_99.776030,58.201438848920866,1390,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_288_length_1375_cov_31.002273,59.85454545454545,1375,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_289_length_1369_cov_59.625571,59.45945945945946,1369,4,1.0021913805697589,0.03433162892622352,0.2752008765522279,0.17617920098646808,NZ_CP020927.1,Chromosome
NODE_290_length_1346_cov_198.079783,57.57800891530461,1346,3,0.8826151560178306,0.8781575037147102,0.8796433878157504,4.415703123447604e-06,NZ_CP028970.1,Chromosome
NODE_291_length_1332_cov_148.228661,57.95795795795796,1332,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_292_length_1321_cov_106.872038,59.651778955336866,1321,1,1.0098410295230886,1.0098410295230886,1.0098410295230886,0.0,NZ_CP028970.1,Chromosome
NODE_293_length_1301_cov_78.897271,53.574173712528825,1301,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_294_length_1300_cov_9.643373,59.15384615384615,1300,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_295_length_1262_cov_82.319801,61.17274167987322,1262,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_296_length_1252_cov_11.276525,63.57827476038339,1252,3,0.35782747603833864,0.11421725239616613,0.1698615548455804,0.018645495570594327,NZ_CP020926.1,Chromosome
NODE_297_length_1248_cov_9.031014,72.27564102564102,1248,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_298_length_1216_cov_70.164513,61.18421052631579,1216,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_299_length_1178_cov_99.080142,50.764006791171475,1178,4,0.6417657045840407,0.5628183361629882,0.5611205432937182,0.006120269456158607,NZ_CP028919.1,Chromosome
NODE_300_length_1082_cov_74.185979,54.15896487985213,1082,5,0.7476894639556377,0.6885397412199631,0.5179297597042514,0.0560827658782087,NZ_CP027853.1,Chromosome
NODE_301_length_1078_cov_18.645161,57.606679035250465,1078,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_302_length_1071_cov_49.504921,51.1671335200747,1071,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_303_length_1042_cov_45.211753,59.40499040307102,1042,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_304_length_1028_cov_11.262076,70.42801556420234,1028,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_305_length_1006_cov_38.153523,59.04572564612326,1006,2,0.21073558648111332,0.147117296222664,0.147117296222664,0.004047286855408306,NZ_CP020927.1,Chromosome
NODE_306_length_966_cov_15.746432,54.6583850931677,966,5,1.0186335403726707,0.5496894409937888,0.5944099378881988,0.09820625918924596,NZ_CP028919.1,Chromosome
NODE_307_length_855_cov_28.263750,67.60233918128655,855,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_308_length_836_cov_13.253521,73.20574162679426,836,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_309_length_789_cov_16.079019,56.90747782002535,789,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_310_length_762_cov_56.560113,55.511811023622045,762,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_311_length_734_cov_16.904271,65.9400544959128,734,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_312_length_726_cov_18.788376,67.35537190082644,726,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_313_length_678_cov_12.900482,61.35693215339233,678,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_314_length_675_cov_71.153226,54.074074074074076,675,4,0.3762962962962963,0.36666666666666664,0.3688888888888889,1.8655692729766806e-05,NZ_CP029233.1,Chromosome
NODE_315_length_673_cov_188.145631,55.57206537890045,673,4,1.0148588410104011,1.0104011887072808,1.0100297176820208,1.3661081538166027e-05,NZ_CP027853.1,Chromosome
NODE_316_length_634_cov_11.796200,41.640378548895896,634,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_317_length_633_cov_9.782007,70.61611374407583,633,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_318_length_611_cov_32.922662,71.35842880523731,611,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_319_length_545_cov_12.277551,62.20183486238532,545,2,0.8440366972477065,0.4889908256880734,0.4889908256880734,0.12605757091153943,NZ_CP020926.1,Chromosome
NODE_320_length_542_cov_58.039014,59.04059040590406,542,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_321_length_517_cov_7.679654,62.28239845261122,517,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_322_length_491_cov_37.878440,60.08146639511202,491,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_323_length_468_cov_70.675545,58.547008547008545,468,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_324_length_460_cov_13.943210,61.30434782608695,460,1,1.0,1.0,1.0,0.0,NZ_CP020926.1,Chromosome
NODE_325_length_454_cov_42.934837,59.91189427312775,454,4,0.8986784140969163,0.5099118942731278,0.5099118942731278,0.1511394069359002,NZ_CP020926.1,Chromosome
NODE_326_length_452_cov_25.511335,61.72566371681416,452,4,0.8849557522123894,0.497787610619469,0.4983407079646018,0.1486176849205106,NZ_CP020926.1,Chromosome
NODE_327_length_423_cov_2.190217,67.61229314420804,423,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_328_length_416_cov_85.623269,69.95192307692308,416,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_329_length_370_cov_11.561905,72.97297297297297,370,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_330_length_340_cov_12.940351,68.23529411764706,340,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_331_length_339_cov_29.154930,66.07669616519173,339,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_332_length_336_cov_16.733096,72.32142857142857,336,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_333_length_336_cov_7.672598,71.72619047619048,336,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_334_length_333_cov_2.129496,72.07207207207207,333,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_335_length_311_cov_8.351562,63.98713826366559,311,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_336_length_310_cov_29.337255,69.35483870967742,310,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_337_length_305_cov_10.480000,76.06557377049181,305,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_338_length_301_cov_6.455285,65.78073089700996,301,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_339_length_290_cov_59.685106,60.0,290,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_340_length_289_cov_37.867521,56.40138408304498,289,4,0.20761245674740483,0.1972318339100346,0.1980968858131488,6.211012799176256e-05,NZ_CP028919.1,Chromosome
NODE_341_length_278_cov_24.358744,61.510791366906474,278,2,0.23381294964028776,0.22122302158273383,0.22122302158273383,0.00015850628849438432,NZ_CP022192.1,Chromosome
NODE_342_length_258_cov_4.733990,62.01550387596899,258,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_343_length_255_cov_3.430000,74.50980392156863,255,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_344_length_233_cov_85.691011,47.63948497854077,233,1,0.2446351931330472,0.2446351931330472,0.2446351931330472,0.0,NZ_CP022191.1,Chromosome
NODE_345_length_233_cov_44.331461,55.36480686695279,233,1,0.22317596566523606,0.22317596566523606,0.22317596566523606,0.0,NZ_CP022192.1,Chromosome
NODE_346_length_230_cov_32.428571,54.34782608695652,230,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_347_length_224_cov_90.224852,45.982142857142854,224,1,0.2544642857142857,0.2544642857142857,0.2544642857142857,0.0,NZ_CP022191.1,Chromosome
NODE_348_length_221_cov_8.530120,72.85067873303167,221,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_349_length_210_cov_58.387097,58.57142857142857,210,2,0.3380952380952381,0.3142857142857143,0.3142857142857143,0.0005668934240362812,NZ_CP022192.1,Chromosome
NODE_350_length_204_cov_18.489933,71.07843137254902,204,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_351_length_198_cov_12.895105,74.74747474747475,198,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_352_length_192_cov_99.299270,80.72916666666667,192,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_353_length_192_cov_17.686131,59.375,192,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_354_length_192_cov_15.875912,71.875,192,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_355_length_188_cov_25.082707,62.765957446808514,188,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_356_length_188_cov_3.894737,72.34042553191489,188,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_357_length_183_cov_15.476562,63.387978142076506,183,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_358_length_176_cov_106.876033,51.13636363636363,176,2,0.8465909090909091,0.8096590909090909,0.8096590909090909,0.001363959194214876,NZ_CP022192.1,Chromosome
NODE_359_length_175_cov_9.291667,52.0,175,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_360_length_147_cov_62.065217,49.65986394557823,147,1,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.0,NZ_CP028919.1,Chromosome
NODE_361_length_145_cov_16.266667,60.0,145,2,0.5448275862068965,0.5241379310344828,0.5241379310344828,0.0004280618311533888,NZ_CP022192.1,Chromosome
NODE_362_length_143_cov_9.443182,75.52447552447552,143,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_363_length_142_cov_40.413793,51.40845070422535,142,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_364_length_142_cov_26.413793,64.78873239436619,142,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_365_length_138_cov_26.734940,73.18840579710145,138,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_366_length_131_cov_15.078947,74.80916030534351,131,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_367_length_125_cov_39.300000,52.8,125,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_368_length_125_cov_19.814286,52.0,125,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_369_length_124_cov_71.579710,55.645161290322584,124,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_370_length_117_cov_4.532258,64.95726495726495,117,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_371_length_114_cov_60.796610,48.24561403508772,114,1,0.40350877192982454,0.40350877192982454,0.40350877192982454,0.0,NZ_CP028919.1,Chromosome
NODE_372_length_112_cov_73.245614,57.142857142857146,112,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_373_length_111_cov_49.285714,71.17117117117117,111,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_374_length_110_cov_16.945455,60.90909090909091,110,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_375_length_109_cov_47.185185,49.54128440366973,109,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_376_length_109_cov_45.833333,63.30275229357798,109,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_377_length_108_cov_26.830189,54.629629629629626,108,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_378_length_107_cov_65.769231,56.074766355140184,107,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_379_length_105_cov_15.940000,52.38095238095238,105,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_380_length_102_cov_6.468085,61.76470588235294,102,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_381_length_102_cov_2.914894,69.6078431372549,102,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_382_length_101_cov_64.217391,62.37623762376238,101,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_383_length_97_cov_68.000000,57.7319587628866,97,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_384_length_94_cov_84.461538,70.2127659574468,94,1,1.0106382978723405,1.0106382978723405,1.0106382978723405,0.0,NZ_CP022192.1,Chromosome
NODE_385_length_94_cov_53.923077,58.51063829787234,94,0,0.0,0.0,0.0,0.0,NA,Chromosome
